year,month,experiment,plot,subplot,host,mean.dam,leaf.i.1,leaf.i.2,leaf.i.3,leaf.i.4,leaf.i.5,leaf.i.6,leaf.s.1,leaf.s.2,leaf.s.3,leaf.s.4,leaf.s.5,leaf.s.6,leaves.dam,leaves.tot,prop.dam,grass.group,nonnative,native.density,nonnative.density,other.density,total.density,natdens.s,nondens.s,othdens.s,nonnative.rel,leaves.healthy
2016,NA,transect,transect_8,transect_8A,SP,3.333333333333333e-4,0,0,1,NA,NA,NA,0,0,0.001,NA,NA,NA,1,3,0.3333333333333333,"native
perennial",0,14,103,0,117,1.3693395866890683,-0.9248821626552594,-0.19300826117393743,0.8803418803418803,2
2016,NA,transect,transect_8,transect_8A,SP,3.333333333333333e-4,0,0,1,NA,NA,NA,0,0,0.001,NA,NA,NA,1,3,0.3333333333333333,"native
perennial",0,14,103,0,117,1.3693395866890683,-0.9248821626552594,-0.19300826117393743,0.8803418803418803,2
2016,NA,transect,transect_8,transect_8C,EG,0.006999999999999999,1,1,1,NA,NA,NA,0.001,0.01,0.01,NA,NA,NA,3,3,1,"native
perennial",0,11,702,0,713,0.7581118819039825,0.9035651455247096,-0.19300826117393743,0.9845722300140253,0
2016,NA,transect,transect_8,transect_8C,EG,0.017333333333333333,1,1,1,NA,NA,NA,0.05,0.001,0.001,NA,NA,NA,3,3,1,"native
perennial",0,11,702,0,713,0.7581118819039825,0.9035651455247096,-0.19300826117393743,0.9845722300140253,0
2016,NA,transect,transect_8,transect_8C,EG,0.001,1,1,1,NA,NA,NA,0.001,0.001,0.001,NA,NA,NA,3,3,1,"native
perennial",0,11,702,0,713,0.7581118819039825,0.9035651455247096,-0.19300826117393743,0.9845722300140253,0
2016,NA,transect,transect_8,transect_8C,SP,0.004,1,1,1,NA,NA,NA,0.01,0.001,0.001,NA,NA,NA,3,3,1,"native
perennial",0,11,702,0,713,0.7581118819039825,0.9035651455247096,-0.19300826117393743,0.9845722300140253,0
2016,NA,transect,transect_8,transect_8C,SP,0.001,1,1,1,NA,NA,NA,0.001,0.001,0.001,NA,NA,NA,3,3,1,"native
perennial",0,11,702,0,713,0.7581118819039825,0.9035651455247096,-0.19300826117393743,0.9845722300140253,0
2016,NA,transect,transect_8,transect_8C,SP,0.004,1,1,1,NA,NA,NA,0.01,0.001,0.001,NA,NA,NA,3,3,1,"native
perennial",0,11,702,0,713,0.7581118819039825,0.9035651455247096,-0.19300826117393743,0.9845722300140253,0
2016,NA,transect,transect_8,transect_8E,AB,5e-4,1,0,NA,NA,NA,NA,0.001,0,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1,2,89.88888889,0,91.88888889,-1.075571232451275,-0.9649038251199137,-0.19300826117393743,0.9782345828297674,1
2016,NA,transect,transect_8,transect_8E,AB,0.01,1,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,1,1,1,"non-native
annual",1,2,89.88888889,0,91.88888889,-1.075571232451275,-0.9649038251199137,-0.19300826117393743,0.9782345828297674,0
2016,NA,transect,transect_8,transect_8E,EG,0.003666666666666667,0,1,1,NA,NA,NA,0,0.01,0.001,NA,NA,NA,2,3,0.6666666666666666,"native
perennial",0,2,89.88888889,0,91.88888889,-1.075571232451275,-0.9649038251199137,-0.19300826117393743,0.9782345828297674,1
2016,NA,transect,transect_8,transect_8E,SP,0.01,1,1,1,NA,NA,NA,0.01,0.01,0.01,NA,NA,NA,3,3,1,"native
perennial",0,2,89.88888889,0,91.88888889,-1.075571232451275,-0.9649038251199137,-0.19300826117393743,0.9782345828297674,0
