year,month,experiment,plot,subplot,host,mean.dam,leaf.i.1,leaf.i.2,leaf.i.3,leaf.i.4,leaf.i.5,leaf.i.6,leaf.s.1,leaf.s.2,leaf.s.3,leaf.s.4,leaf.s.5,leaf.s.6,leaves.dam,leaves.tot,prop.dam,grass.group,nonnative
2015,March,transect,transect_7,transect_7E,AB,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_7,transect_7E,BH,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_7,transect_7E,BH,2.5e-4,0,1,0,0,NA,NA,0,0.001,0,0,NA,NA,1,4,0.25,"non-native
annual",1
2015,March,transect,transect_7,transect_7E,BH,0.125,0,1,NA,NA,NA,NA,0,0.25,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1
2015,March,transect,transect_7,transect_7E,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,"non-native
annual",1
2015,March,transect,transect_8,transect_8A,BD,2.5e-4,1,0,0,0,NA,NA,0.001,0,0,0,NA,NA,1,4,0.25,"non-native
annual",1
2015,March,transect,transect_8,transect_8A,BD,0.0375,1,0,1,0,NA,NA,0.1,0,0.05,0,NA,NA,2,4,0.5,"non-native
annual",1
2015,March,transect,transect_8,transect_8A,BD,0.004,1,1,0,0,0,NA,0.01,0.01,0,0,0,NA,2,5,0.4,"non-native
annual",1
2015,March,transect,transect_8,transect_8A,BH,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,0,"non-native
annual",1
2015,March,transect,transect_8,transect_8A,BH,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,"non-native
annual",1
2015,March,transect,transect_8,transect_8A,BH,0.125,1,0,NA,NA,NA,NA,0.25,0,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1
2015,March,transect,transect_8,transect_8A,EG,0.002,1,0,1,1,0,0,0.01,0,0.001,0.001,0,0,3,6,0.5,"native
perennial",0
2015,March,transect,transect_8,transect_8A,EG,0.016666666666666666,0,0,1,0,0,0,0,0,0.1,0,0,0,1,6,0.16666666666666666,"native
perennial",0
2015,March,transect,transect_8,transect_8A,EG,0.002,1,1,1,0,0,0,0.001,0.01,0.001,0,0,0,3,6,0.5,"native
perennial",0
2015,March,transect,transect_8,transect_8A,SP,0.0085,0,0,0,1,0,1,0,0,0,0.001,0,0.05,2,6,0.3333333333333333,"native
perennial",0
2015,March,transect,transect_8,transect_8A,SP,0.002,0,0,1,0,1,1,0,0,0.001,0,0.001,0.01,3,6,0.5,"native
perennial",0
2015,March,transect,transect_8,transect_8B,AB,0.003666666666666667,1,1,0,NA,NA,NA,0.01,0.001,0,NA,NA,NA,2,3,0.6666666666666666,"non-native
annual",1
2015,March,transect,transect_8,transect_8B,AB,0.05,1,0,NA,NA,NA,NA,0.1,0,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1
2015,March,transect,transect_8,transect_8B,AB,0.013000000000000001,1,1,NA,NA,NA,NA,0.025,0.001,NA,NA,NA,NA,2,2,1,"non-native
annual",1
2015,March,transect,transect_8,transect_8B,BD,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_8,transect_8B,BD,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,"non-native
annual",1
2015,March,transect,transect_8,transect_8B,BH,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1
2015,March,transect,transect_8,transect_8B,BH,0.050333333333333334,1,1,1,NA,NA,NA,0.1,0.05,0.001,NA,NA,NA,3,3,1,"non-native
annual",1
2015,March,transect,transect_8,transect_8B,BH,0.06275,1,0,0,1,NA,NA,0.001,0,0,0.25,NA,NA,2,4,0.5,"non-native
annual",1
2015,March,transect,transect_8,transect_8B,EG,6.666666666666666e-4,1,1,0,1,1,0,0.001,0.001,0,0.001,0.001,0,4,6,0.6666666666666666,"native
perennial",0
2015,March,transect,transect_8,transect_8B,EG,6.666666666666666e-4,0,1,1,1,1,0,0,0.001,0.001,0.001,0.001,0,4,6,0.6666666666666666,"native
perennial",0
2015,March,transect,transect_8,transect_8B,EG,8.333333333333334e-4,1,1,1,1,1,0,0.001,0.001,0.001,0.001,0.001,0,5,6,0.8333333333333334,"native
perennial",0
2015,March,transect,transect_8,transect_8C,BD,0.0024,1,1,1,0,0,NA,0.01,0.001,0.001,0,0,NA,3,5,0.6,"non-native
annual",1
2015,March,transect,transect_8,transect_8C,BD,0.004,1,1,1,NA,NA,NA,0.01,0.001,0.001,NA,NA,NA,3,3,1,"non-native
annual",1
2015,March,transect,transect_8,transect_8C,BD,6.666666666666666e-4,0,1,1,NA,NA,NA,0,0.001,0.001,NA,NA,NA,2,3,0.6666666666666666,"non-native
annual",1
2015,March,transect,transect_8,transect_8C,BH,0.025,1,0,NA,NA,NA,NA,0.05,0,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1
2015,March,transect,transect_8,transect_8C,BH,2.5e-4,1,0,0,0,NA,NA,0.001,0,0,0,NA,NA,1,4,0.25,"non-native
annual",1
2015,March,transect,transect_8,transect_8C,BH,5e-4,1,0,NA,NA,NA,NA,0.001,0,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1
2015,March,transect,transect_8,transect_8C,EG,0.0023333333333333335,0,1,1,1,1,1,0,0.001,0.01,0.001,0.001,0.001,5,6,0.8333333333333334,"native
perennial",0
2015,March,transect,transect_8,transect_8C,EG,0.003666666666666667,0,0,1,1,1,1,0,0,0.001,0.01,0.01,0.001,4,6,0.6666666666666666,"native
perennial",0
2015,March,transect,transect_8,transect_8C,EG,0.0021666666666666666,1,1,1,1,0,0,0.001,0.01,0.001,0.001,0,0,4,6,0.6666666666666666,"native
perennial",0
2015,March,transect,transect_8,transect_8C,SP,0.0038333333333333336,0,1,1,1,1,1,0,0.001,0.01,0.01,0.001,0.001,5,6,0.8333333333333334,"native
perennial",0
2015,March,transect,transect_8,transect_8C,SP,0.013666666666666667,1,1,1,1,1,1,0.01,0.05,0.001,0.01,0.01,0.001,6,6,1,"native
perennial",0
2015,March,transect,transect_8,transect_8D,AB,0.013000000000000001,1,1,1,0,NA,NA,0.05,0.001,0.001,0,NA,NA,3,4,0.75,"non-native
annual",1
2015,March,transect,transect_8,transect_8D,AB,0.01275,1,0,0,1,NA,NA,0.05,0,0,0.001,NA,NA,2,4,0.5,"non-native
annual",1
2015,March,transect,transect_8,transect_8D,AB,6.666666666666666e-4,1,0,1,NA,NA,NA,0.001,0,0.001,NA,NA,NA,2,3,0.6666666666666666,"non-native
annual",1
2015,March,transect,transect_8,transect_8D,BD,2.5e-4,1,0,0,0,NA,NA,0.001,0,0,0,NA,NA,1,4,0.25,"non-native
annual",1
2015,March,transect,transect_8,transect_8D,BD,5e-4,1,1,0,0,NA,NA,0.001,0.001,0,0,NA,NA,2,4,0.5,"non-native
annual",1
2015,March,transect,transect_8,transect_8D,BD,0.0027500000000000003,1,1,0,0,NA,NA,0.001,0.01,0,0,NA,NA,2,4,0.5,"non-native
annual",1
2015,March,transect,transect_8,transect_8D,BH,0.005,1,0,NA,NA,NA,NA,0.01,0,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1
2015,March,transect,transect_8,transect_8D,BH,0.02,1,1,0,NA,NA,NA,0.05,0.01,0,NA,NA,NA,2,3,0.6666666666666666,"non-native
annual",1
2015,March,transect,transect_8,transect_8D,BH,5e-4,1,0,NA,NA,NA,NA,0.001,0,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1
2015,March,transect,transect_8,transect_8D,EG,0.0023333333333333335,1,1,1,1,1,0,0.001,0.001,0.001,0.01,0.001,0,5,6,0.8333333333333334,"native
perennial",0
2015,March,transect,transect_8,transect_8D,EG,0.008666666666666666,0,1,1,0,0,1,0,0.05,0.001,0,0,0.001,3,6,0.5,"native
perennial",0
2015,March,transect,transect_8,transect_8D,EG,0.017333333333333333,1,1,1,NA,NA,NA,0.05,0.001,0.001,NA,NA,NA,3,3,1,"native
perennial",0
2015,March,transect,transect_8,transect_8D,SP,0.012,0,1,1,1,1,1,0,0.001,0.05,0.01,0.01,0.001,5,6,0.8333333333333334,"native
perennial",0
2015,March,transect,transect_8,transect_8E,AB,0.00525,1,1,0,1,NA,NA,0.01,0.001,0,0.01,NA,NA,3,4,0.75,"non-native
annual",1
2015,March,transect,transect_8,transect_8E,AB,0.003666666666666667,1,0,0,1,1,1,0.01,0,0,0.001,0.001,0.01,4,6,0.6666666666666666,"non-native
annual",1
2015,March,transect,transect_8,transect_8E,AB,0.0026,1,1,1,1,0,NA,0.01,0.001,0.001,0.001,0,NA,4,5,0.8,"non-native
annual",1
2015,March,transect,transect_8,transect_8E,BD,7.500000000000001e-4,1,1,1,0,NA,NA,0.001,0.001,0.001,0,NA,NA,3,4,0.75,"non-native
annual",1
2015,March,transect,transect_8,transect_8E,BD,0.0022,1,0,1,0,0,NA,0.01,0,0.001,0,0,NA,2,5,0.4,"non-native
annual",1
2015,March,transect,transect_8,transect_8E,BD,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1
2015,March,transect,transect_8,transect_8E,BH,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1
2015,March,transect,transect_8,transect_8E,BH,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_8,transect_8E,BH,0.003333333333333333,1,0,0,NA,NA,NA,0.01,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_8,transect_8E,EG,0.051833333333333335,1,1,1,0,0,1,0.01,0.1,0.2,0,0,0.001,4,6,0.6666666666666666,"native
perennial",0
2015,March,transect,transect_9,transect_9A,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,"non-native
annual",1
2015,March,transect,transect_9,transect_9A,PA,0.04166666666666667,0,0,1,0,0,0,0,0,0.25,0,0,0,1,6,0.16666666666666666,"non-native
annual",1
2015,March,transect,transect_9,transect_9A,PA,0.016833333333333332,1,0,0,0,0,1,0.001,0,0,0,0,0.1,2,6,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_9,transect_9B,BH,0.0025,1,0,0,0,NA,NA,0.01,0,0,0,NA,NA,1,4,0.25,"non-native
annual",1
2015,March,transect,transect_9,transect_9B,BH,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1
2015,March,transect,transect_9,transect_9B,PA,0.016666666666666666,0,0,1,0,0,0,0,0,0.1,0,0,0,1,6,0.16666666666666666,"non-native
annual",1
2015,March,transect,transect_9,transect_9B,PA,0.0016666666666666666,0,1,0,0,0,0,0,0.01,0,0,0,0,1,6,0.16666666666666666,"non-native
annual",1
2015,March,transect,transect_9,transect_9B,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,"non-native
annual",1
2015,March,transect,transect_9,transect_9C,BH,0.17,1,1,0,NA,NA,NA,0.5,0.01,0,NA,NA,NA,2,3,0.6666666666666666,"non-native
annual",1
2015,March,transect,transect_9,transect_9C,BH,3.333333333333333e-4,0,1,0,NA,NA,NA,0,0.001,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_9,transect_9C,BH,0.01,1,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,1,1,1,"non-native
annual",1
2015,March,transect,transect_9,transect_9C,PA,0.0018333333333333335,0,1,0,0,0,1,0,0.01,0,0,0,0.001,2,6,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_9,transect_9C,PA,0.08333333333333334,0,0,0,0,0,1,0,0,0,0,0,0.5,1,6,0.16666666666666666,"non-native
annual",1
2015,March,transect,transect_9,transect_9C,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,"non-native
annual",1
2015,March,transect,transect_9,transect_9D,AB,0.0034999999999999996,0,0,1,1,1,0,0,0,0.01,0.001,0.01,0,3,6,0.5,"non-native
annual",1
2015,March,transect,transect_9,transect_9D,AB,6.666666666666666e-4,1,1,0,NA,NA,NA,0.001,0.001,0,NA,NA,NA,2,3,0.6666666666666666,"non-native
annual",1
2015,March,transect,transect_9,transect_9D,AB,0.0027500000000000003,1,0,0,1,NA,NA,0.001,0,0,0.01,NA,NA,2,4,0.5,"non-native
annual",1
2015,March,transect,transect_9,transect_9D,BD,2e-4,0,0,0,0,1,NA,0,0,0,0,0.001,NA,1,5,0.2,"non-native
annual",1
2015,March,transect,transect_9,transect_9D,BD,0.04166666666666667,1,0,0,0,0,0,0.25,0,0,0,0,0,1,6,0.16666666666666666,"non-native
annual",1
2015,March,transect,transect_9,transect_9D,BD,0.0018333333333333335,0,0,1,1,0,0,0,0,0.01,0.001,0,0,2,6,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_9,transect_9D,BH,0.003333333333333333,0,1,0,NA,NA,NA,0,0.01,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_9,transect_9D,BH,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1
2015,March,transect,transect_9,transect_9D,PA,0.1,0,0,1,0,0,1,0,0,0.1,0,0,0.5,2,6,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_9,transect_9D,PA,0.0018333333333333335,0,0,0,0,1,1,0,0,0,0,0.01,0.001,2,6,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_9,transect_9E,AB,0.003333333333333333,1,0,0,NA,NA,NA,0.01,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_9,transect_9E,AB,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_9,transect_9E,AB,0.02775,1,1,1,0,NA,NA,0.01,0.1,0.001,0,NA,NA,3,4,0.75,"non-native
annual",1
2015,March,transect,transect_9,transect_9E,BD,2.5e-4,1,0,0,0,NA,NA,0.001,0,0,0,NA,NA,1,4,0.25,"non-native
annual",1
2015,March,transect,transect_9,transect_9E,BD,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,5,0,"non-native
annual",1
2015,March,transect,transect_9,transect_9E,BD,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1
2015,March,transect,transect_9,transect_9E,BH,0.08333333333333334,1,0,0,NA,NA,NA,0.25,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_9,transect_9E,BH,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1
2015,March,transect,transect_9,transect_9E,BH,2.5e-4,1,0,0,0,NA,NA,0.001,0,0,0,NA,NA,1,4,0.25,"non-native
annual",1
2015,March,transect,transect_9,transect_9E,PA,3.333333333333333e-4,0,0,0,1,0,1,0,0,0,0.001,0,0.001,2,6,0.3333333333333333,"non-native
annual",1
2015,March,transect,transect_9,transect_9E,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,"non-native
annual",1
